time,value
607.1219950001687,23.0
1214.4213959984481,22.5
2124.892373001203,22.0
2429.655727999285,21.5
3035.9863220006227,21.0
2732.6465249992907,20.5
2733.2720160000026,20.0
2428.595244999975,19.5
3035.7768629994243,19.0
3340.733854001388,18.5
3341.5933739989996,18.0
3339.317059000954,17.5
607.0682929996401,21.5
303.65119699947536,25.5
303.56565099954605,27.5
303.5286370012909,28.5
303.61940700002015,29.5
303.53521700017154,30.5
303.60075999982655,31.0
303.57667399942875,31.5
303.5174819994718,32.0
303.53463499993086,27.0
303.7090550009161,24.5
303.6622540000826,23.5
303.79841800034046,23.0
303.63246800005436,26.0
303.7067959997803,28.5
303.64178000018,25.0
304.03672800026834,23.5
303.5573749989271,27.5
303.6334279999137,29.5
303.5392739996314,26.0
303.4449230004102,24.0
303.60765900090337,23.5
303.6033410001546,26.5
305.02664199844,29.0
303.54734900034964,25.5
303.48696300014853,24.0
303.6933530010283,23.5
303.6316199991852,23.0
303.5514690000564,26.0
303.658723000437,28.5
303.5496429987252,25.0
304.1283550001681,24.0
303.42238400131464,23.0
303.7023749984801,22.5
911.0378570016474,22.0
910.7178329993039,21.5
1519.4680719990283,21.0
1822.608227001503,20.5
2429.155314998701,20.0
3642.6577320005745,19.5
13056.987877000123,24.0
303.6221580002457,28.0
303.53690199926496,30.0
303.5872300006449,31.5
303.5273759998381,32.5
304.0469760000706,33.0
303.5581299997866,33.5
303.5326160006225,32.5
303.65008999966085,27.5
303.5332629997283,26.0
303.43686000071466,25.0
303.61884499900043,24.5
607.020530000329,24.0
607.1370640005916,23.5
1214.4588879998773,23.0
1821.4313489999622,22.5
1821.7207079995424,27.0
303.4604460000992,24.0
303.8258350007236,23.5
303.53368899971247,23.0
303.520712999627,22.5
1518.2098880000412,22.0
607.2837099991739,22.5
303.6323060002178,27.5
303.51442800089717,24.5
303.52138799987733,23.5
303.60434900037944,23.0
303.4530239999294,22.5
1821.20264999941,22.0
303.6929330006242,26.5
303.9533089995384,25.0
303.5090309996158,23.5
303.612315999344,23.0
303.4465070012957,22.5
1215.1638820003718,22.0
1517.9168519992381,26.0
303.6063359994441,24.0
303.5741339996457,23.0
303.821047000587,22.5
606.9031889997423,22.0
2125.8999060001224,21.5
3035.756272001192,21.0
3035.623778998852,20.5
3339.7271219994873,20.0
3341.563654001802,19.5
4553.973582999781,19.0
4556.066893000156,18.5
5163.094004999846,18.0
2124.8103349991143,20.5
303.67787400074303,25.5
303.5320349987596,27.5
303.69670999981463,29.0
303.4999660011381,29.5
303.8360649999231,30.5
303.5867570005357,31.0
303.52064899913967,31.5
303.58192900009453,32.5
303.6475239992142,33.0
303.53695200011134,33.5
303.4325729999691,34.0
607.0339620001614,31.5
303.6786030009389,27.5
303.54164099879563,26.0
303.77872000075877,25.5
303.39025500044227,28.0
303.69854999892414,31.5
303.4482220001519,28.0
303.7252820003778,26.0
303.4496860001236,28.5
303.54558400064707,27.0
303.6326179988682,26.5
303.5078630000353,31.0
303.4715609997511,27.5
304.843942001462,25.5
303.7929859999567,25.0
303.6369399987161,24.5
303.42184000089765,24.0
607.2097950000316,23.5
910.6551820002496,23.0
911.8457379993051,22.5
1517.742146000266,22.0
1215.5265480000526,21.5
1821.380637999624,21.0
2125.1183380000293,20.5
2125.1897979993373,20.0
1519.2869350016117,20.5
303.6513839997351,26.0
303.5861329995096,29.0
303.7977600004524,30.5
303.71443199925125,31.5
303.5697780009359,32.0
303.433586999774,27.0
303.63980199955404,25.0
303.66296700015664,24.0
304.79680700041354,23.5
3340.4426699988544,24.0
303.57850700058043,23.5
910.8067949991673,23.0
3341.544683000073,22.5
3339.7127539999783,22.0
2428.5567140001804,21.5
5464.469576001167,26.5
305.08052499964833,30.0
303.2844299990684,31.5
303.44161700084805,28.0
303.64104299992323,25.0
303.4531549997628,24.0
303.51930900104344,23.5
608.3288629986346,23.0
1214.173988001421,22.5
305.0152969993651,25.0
303.6962630003691,25.5
303.57568999938667,24.0
303.62108399905264,23.0
607.2361510004848,27.0
303.6464150007814,26.5
303.5067090000957,24.5
303.6615180000663,23.5
607.0858759991825,23.0
607.0675130002201,24.0
303.5985930003226,26.5
303.5095889996737,24.5
303.5967469997704,23.5
303.9044620003551,23.0
303.5180949997157,23.5
303.69100699946284,28.5
303.51043900102377,25.5
303.7404469996691,24.0
303.4282780010253,23.5
303.5724769998342,23.0
1214.5022019986063,22.5
1518.203751001507,22.0
2125.122646998614,21.5
3036.830736000091,21.0
3644.652001000941,20.5
3037.201060999185,20.0
3035.5995220001787,19.5
3644.1378990001976,19.0
3948.267570000142,18.5
4251.269623000175,18.0
4250.067553000525,17.5
2429.85938099958,18.5
303.67261499911547,21.5
303.4328260011971,19.5
303.6607409995049,18.5
303.45884599909186,18.0
911.3348890002817,22.5
303.58039299957454,25.5
303.49593200162053,27.5
303.54219899885356,28.5
303.76561900042,29.5
303.6208589989692,30.0
303.6122130006552,31.0
303.67811900004745,31.5
303.48678000085056,32.0
607.3382589984685,32.5
303.4399830009788,33.0
303.70507699996233,28.0
303.5208880007267,25.5
303.81573299877346,24.5
303.58214800059795,28.5
303.926169000566,31.5
303.656377999112,30.0
303.62008300051093,26.5
303.4715179987252,28.0
303.6651100013405,31.5
303.59750100038946,30.0
304.1181029994041,26.5
303.4481540005654,25.5
303.4486779998988,28.0
304.02490399964154,31.5
303.28252100013196,28.0
304.8107880000025,26.0
303.53698300011456,25.0
303.6218149997294,24.5
303.566855000332,29.5
303.5714989993721,27.0
303.5386580005288,25.5
303.9730799999088,24.5
303.5034369993955,29.0
303.5172470007092,30.5
303.7194879986346,26.5
303.8933010008186,25.5
304.13893999904394,24.5
608.1623720005155,28.0
303.58028599992394,27.0
303.73353600129485,25.5
303.4463529996574,24.5
303.5153860002756,24.0
304.6715029999614,28.5
304.38264899887145,29.0
303.53486599959433,26.0
303.507657000795,25.0
303.5738430004567,24.5
303.7211849987507,24.0
607.3948070015758,26.5
303.6530929990113,27.5
303.445345999673,25.5
303.6598490010947,24.5
303.4287499990314,24.0
910.8309620004147,23.5
303.6161410007626,27.5
303.5148169994354,25.5
303.6477739997208,24.5
303.593084000051,24.0
607.7554829996079,26.0
303.5276779998094,27.5
303.5238340012729,25.5
303.4471819996834,24.5
304.13148099929094,24.0
910.8932840004563,23.5
303.6170499995351,27.5
303.7084880005568,30.5
303.42899199947715,26.5
303.6519000008702,25.5
303.4407279994339,24.5
607.1383139993995,24.0
1215.420749001205,23.5
303.633028998971,28.0
303.43885200098157,26.5
303.5247169993818,25.0
303.5187200009823,24.5
303.66929399967194,24.0
606.9802589993924,23.5
910.9474090002477,26.5
303.6115680001676,26.0
303.45431900024414,24.5
303.63330500014126,24.0
607.126349998638,23.5
910.7106240000576,26.0
607.109023001045,24.5
303.6579240001738,24.0
303.5741969998926,23.5
910.6319490000606,27.5
303.61523599922657,26.5
303.47246799990535,25.0
303.4573900010437,24.0
607.2607479989529,23.5
1823.012106999755,28.0
303.5413260012865,27.0
303.4950379990041,25.0
303.68190700002015,24.0
606.991645000875,23.5
1517.9806969985366,23.0
2124.801080001518,22.5
607.1029159985483,25.0
607.1361150015146,24.0
303.70700099878013,23.5
303.4242180008441,23.0
607.264022000134,24.0
303.65930899977684,28.0
303.4871149994433,25.0
303.55319599993527,24.0
303.5320469997823,23.5
303.7079659998417,23.0
911.8857150003314,25.5
303.64844699949026,26.5
303.53147700056434,24.5
303.6489160005003,23.5
607.3391730003059,23.0
303.38418499939144,26.0
303.65823500044644,25.5
303.5221049990505,24.0
303.5407840013504,23.5
607.0627829991281,25.5
303.60996400006115,28.5
303.6045190002769,25.5
303.45536500029266,24.0
304.6997870001942,23.5
606.9081739988178,23.0
607.3296760004014,27.5
303.8312720004469,30.0
304.8392980005592,26.5
303.7612249981612,25.0
303.51619800180197,24.0
607.4392679985613,23.5
608.2430690005422,23.0
607.3546970002353,26.0
303.6270659994334,25.0
303.55624799989164,24.0
303.5682520009577,23.5
303.7585159987211,23.0
607.072202000767,26.5
304.20120299980044,26.0
303.49800699949265,24.5
303.50838899984956,23.5
303.9313560016453,23.0
910.5651509985328,25.5
303.5238310005516,26.0
303.6745139993727,24.5
303.42737100087106,23.5
303.7651019990444,23.0
910.5523290000856,22.5
1519.22142900154,22.0
1518.7488859985024,21.5
2126.198520001024,21.0
1821.7725169993937,26.0
303.51413599960506,24.5
303.6334690004587,22.5
304.0236460007727,22.0
303.4855639990419,21.5
607.0575220007449,21.0
910.6118870005012,25.5
303.6011409983039,23.5
303.51894800178707,22.0
303.5951719991863,21.5
607.2317089997232,23.0
303.7134940009564,26.5
303.41611200012267,23.5
303.6456959992647,22.5
303.5626650005579,21.5
910.6950079984963,21.0
303.5812820009887,25.5
303.479571999982,24.0
303.56307600066066,22.5
305.11578299850225,21.5
606.8468850012869,26.0
303.56801699846983,24.0
303.76866800151765,22.5
303.61514599993825,22.0
304.9005009997636,21.5
303.46333099901676,23.0
303.6798710003495,25.5
303.57338199950755,23.0
303.5175250004977,22.0
303.7050020005554,21.5
303.41182200051844,22.5
303.71042299829423,24.5
303.44044700078666,22.5
303.62017299979925,22.0
607.2239469997585,25.5
303.40830400027335,23.0
303.5594609994441,22.0
303.62949600070715,21.5
303.5381569992751,25.5
303.4465810004622,23.5
303.53578600101173,22.5
303.66138700023293,21.5
304.1004489995539,24.5
303.3054249994457,25.0
303.8018309995532,23.0
303.53607499971986,22.0
303.6297190003097,21.5
303.6682600006461,23.0
303.63642399944365,26.0
303.4353980012238,23.5
303.53254699893296,22.5
303.72459600120783,22.0
303.47234099917114,21.5
304.0166040007025,25.0
304.96141799911857,29.0
303.5281360000372,30.5
303.5476590003818,31.5
303.543837999925,32.0
303.571398999542,33.0
303.4629239998758,29.0
304.20621200092137,26.0
303.6913890000433,25.0
303.69945099949837,24.5
303.5267069991678,24.0
607.7470610011369,28.0
607.2044539991766,25.5
303.6112810000777,24.5
303.53144700080156,24.0
303.5463359989226,28.5
303.5989110004157,27.0
304.19858700037,25.0
303.43675599992275,24.5
303.6372110005468,24.0
303.56824599951506,26.5
303.69814299978316,29.5
303.4175010006875,26.0
303.63004299998283,25.0
303.4627080000937,24.0
607.0541639998555,26.0
303.77034099958837,29.0
303.445177000016,26.0
303.6108909994364,24.5
303.4407839998603,24.0
607.0528619997203,23.5
911.0269889999181,28.0
304.2473810017109,25.5
303.2311359997839,24.5
303.4208070002496,24.0
303.56210199929774,23.5
607.2921689990908,23.0
607.2037920001894,25.5
303.87442900054157,27.0
303.51561599969864,25.0
303.55936700105667,24.0
303.5760769993067,23.5
607.1363839991391,28.5
303.60891700163484,26.0
303.5675119999796,24.5
303.61551499925554,24.0
304.68749099969864,23.5
1214.6083180010319,24.5
303.6643939986825,26.5
303.63649900071323,25.0
303.4631839990616,24.0
303.6484910007566,23.5
910.6733650006354,28.0
303.8893780000508,25.5
303.41571700014174,24.5
303.6295519992709,24.0
6377.110125999898,24.5
303.7264729999006,24.0
303.5443430002779,24.5
303.49819499999285,24.0
2126.0024410001934,23.5
7285.940224999562,23.0
6678.659121999517,23.5
303.60439700074494,23.0
6983.083186998963,22.5
303.5130600016564,23.0
303.7267909999937,22.5
4553.428323999047,22.0
911.0608510002494,23.5
303.696984000504,26.0
303.4542989991605,23.5
303.53744599968195,23.0
303.64762400090694,22.5
910.734029000625,22.0
303.53111399896443,23.5
303.64753299951553,25.5
303.5407670009881,23.5
303.43414099887013,23.0
303.49327200092375,22.5
303.58788499981165,25.5
303.61309099942446,26.0
303.44064800068736,24.0
303.5646349992603,23.5
303.8995409999043,23.0
303.1313420012593,22.5
910.8946409989148,27.0
303.4232000000775,26.0
303.591455001384,24.5
303.54796899855137,23.5
303.5882879998535,23.0
607.0607620012015,23.5
303.7051010001451,28.5
303.43182599917054,25.5
303.8506620004773,24.0
303.4881679993123,23.5
303.60654400102794,23.0
911.7836370002478,27.0
303.70867299847305,25.5
303.4450300000608,24.0
303.6292359996587,23.5
303.4862390011549,23.0
303.50678800046444,24.5
303.641255998984,27.5
303.42353500053287,24.5
303.81816400028765,23.5
606.9583569988608,23.0
303.65974400006235,27.0
303.56748799979687,24.5
303.6173750013113,23.5
303.45199199952185,23.0
303.596242999658,25.0
303.73717600107193,28.5
303.42226199992,25.5
303.6138269994408,24.0
303.701685000211,23.5
303.42172900028527,23.0
607.3714729994535,26.5
303.6223569996655,26.0
303.52365200035274,24.5
303.43994599953294,23.5
303.5124779995531,23.0
303.551393000409,27.0
303.7172410003841,26.0
303.44032000005245,24.5
303.994387999177,23.5
607.1244109999388,24.0
303.6330510005355,29.0
303.49885800108314,25.5
303.59755499847233,24.0
304.05894200131297,23.5
606.8908510003239,24.5
303.63046099990606,27.5
303.5056069996208,25.0
303.60535199940205,24.0
303.6509760003537,23.5
303.5343249998987,26.0
303.6300930008292,25.5
303.6077179983258,24.0
303.44834800064564,23.5
303.6236840002239,25.5
303.8682049997151,28.5
303.4744799993932,25.5
303.5513550005853,24.5
303.59761299937963,23.5
606.995578000322,23.0
607.3885700013489,25.5
303.5364779997617,26.5
303.6486440002918,24.5
303.776181999594,23.5
608.1276999991387,23.0
607.3276680000126,27.0
303.5764070004225,26.0
303.48752399906516,24.5
303.9573070015758,23.5
606.9461169987917,23.0
1519.546916000545,22.5
1214.3246919997036,26.0
304.6286079995334,26.5
303.709307000041,24.5
303.51825900003314,23.5
607.0356470011175,23.0
910.5725339986384,24.0
303.6417990010232,27.5
303.43788599967957,25.0
303.61415199935436,24.0
303.52687800116837,23.5
303.6049150004983,23.0
1214.543586999178,22.5
1518.1201179996133,27.5
303.44108800031245,25.0
303.90785600058734,24.0
303.4016479998827,23.5
303.579910999164,23.0
1214.2805279996246,22.5
3035.6353920008987,28.0
304.90004199929535,25.5
303.43382200039923,24.0
303.70413600094616,23.5
910.4429699983448,23.0
4251.653733000159,23.5
3644.120116000995,23.0
7289.546900000423,22.5
10018.769045999274,22.0
7893.556991999969,21.5
8803.157743999735,21.0
3948.117731001228,20.5
4858.710007999092,20.0
5161.90383500047,19.5
4857.559093000367,19.0
1214.311284000054,24.5
303.5740089993924,28.0
303.50703799910843,29.5
303.69829700142145,30.5
303.4888689983636,31.5
303.66185700148344,32.0
303.5228070002049,32.5
304.7817289996892,33.0
303.42017699964345,30.5
303.5428630001843,26.5
303.9536380004138,25.5
303.51969499886036,24.5
303.6717620007694,24.0
303.3987280000001,24.5
303.630189999938,28.5
303.53834199905396,25.5
303.632397999987,24.5
303.4976749997586,25.0
303.61554700136185,29.5
303.5739299990237,26.5
303.5106640011072,24.5
303.4257169999182,24.0
303.53161999955773,23.5
303.6389969997108,27.0
303.68750699982047,26.5
303.6170279998332,24.5
303.5781500004232,24.0
303.6581020001322,23.5
607.1632879991084,23.0
1215.6198690012097,22.5
1518.8078479990363,23.0
303.53404200077057,24.0
303.80206099897623,29.0
303.62249800004065,31.0
303.51967300102115,32.5
303.5493969991803,31.5
304.6419099997729,27.5
303.49740600027144,26.0
303.59917999990284,25.0
303.5677580013871,24.5
607.3963970001787,24.0
910.6560089997947,23.5
910.8055099993944,24.0
304.76290399953723,26.5
303.79269899986684,24.5
303.8753740005195,24.0
303.43624100089073,23.5
607.7869759984314,24.0
304.33636300079525,29.0
303.28834199905396,26.5
303.70261900126934,25.0
303.441305000335,24.0
303.62378799915314,23.5
1519.1860160008073,28.5
303.34098099917173,25.5
303.57715499959886,24.5
303.5091370008886,24.0
303.69327099993825,23.5
607.0941189993173,23.0
303.53122300095856,25.5
607.1242909990251,24.5
303.58558700047433,24.0
303.51049800030887,23.5
607.3118609990925,27.5
304.8005500007421,25.0
303.5668170005083,24.0
303.66367499902844,23.5
910.4683919996023,23.0
2125.133903000504,22.5
2125.225358000025,22.0
3340.291190000251,21.5
5160.835634000599,21.0
3340.3229970000684,23.5
303.7309459988028,28.0
303.7273329999298,30.5
303.56295699998736,30.0
303.47068700008094,25.5
303.5496450010687,24.5
303.58688099868596,24.0
303.5208000000566,23.5
911.6473719999194,23.0
1519.0085519999266,22.5
2126.4673640001565,22.0
910.6644210014492,22.5
304.5532709993422,26.5
303.63742399960756,24.0
303.53323299996555,23.0
303.6201630011201,22.5
607.1371439993382,24.0
303.6346749998629,27.0
303.4346919991076,24.5
303.6434770002961,23.5
303.6657760012895,23.0
303.5388179998845,22.5
1214.2964110001922,22.0
2732.3367719985545,21.5
3644.015760000795,21.0
3338.951613999903,20.5
3339.1141650006175,20.0
3339.12597899884,19.5
4250.783882999793,19.0
4252.9402590002865,18.5
5162.308813000098,19.5
303.65173099935055,25.0
303.9646490011364,27.5
303.4306140001863,29.0
303.58452400006354,30.0
303.60060999915004,30.5
303.86109600029886,31.5
303.5505410004407,32.0
303.57909099943936,32.5
303.9750389996916,33.0
303.32063900120556,33.5
303.46077599935234,34.0
607.1432009991258,34.5
303.9393830001354,35.0
303.26593100093305,32.0
304.2299889996648,29.0
303.8883059993386,27.0
303.38216400146484,26.5
303.6345419995487,25.5
607.3175169993192,25.0
303.9770529996604,24.5
304.1794550009072,25.5
303.80260000005364,30.0
303.48109699971974,28.0
303.6358679998666,26.0
303.75921500101686,25.0
303.66038099862635,24.5
303.4944850001484,24.0
608.4446099996567,23.5
1214.067247999832,23.0
911.2536510005593,22.5
1518.0324969999492,22.0
1519.0730530004948,21.5
2125.0039009992033,21.0
3037.258370000869,20.5
4858.09886300005,20.0
4555.734207000583,22.0
303.7841860000044,27.5
303.60813999921083,29.5
303.57424999959767,31.0
303.5186820011586,32.0
303.6638869997114,33.0
303.7586059998721,33.5
303.6427260003984,30.0
303.56547799892724,26.5
303.46502199955285,25.5
304.5113910008222,25.0
302.78350799903274,24.5
303.53485000133514,24.0
910.6773450002074,23.5
303.5043329987675,25.5
303.7681920006871,26.5
303.90838599950075,24.5
303.31026600115,24.0
303.50902999937534,23.5
607.2870359998196,24.5
303.70429100096226,28.5
303.49298599921167,25.5
303.6662329994142,24.5
303.53964500129223,24.0
303.5669539999217,23.5
1214.435991998762,23.0
303.50850600004196,25.0
303.7352830003947,26.0
303.40242700092494,24.5
303.66742999851704,24.0
303.5177200008184,23.5
607.0681819990277,24.5
305.21708700060844,28.5
303.4895259998739,25.5
303.7801590003073,24.5
303.52693199925125,24.0
303.5704460013658,23.5
910.7852809987962,23.0
910.7132070008665,23.5
303.6587450001389,28.0
303.41172800026834,25.0
303.56409399956465,24.0
303.52244899980724,23.5
910.8765399996191,23.0
910.5290930010378,24.5
303.63886399939656,26.0
303.44941700063646,24.5
303.9378709997982,23.5
607.2249529995024,23.0
607.1464970000088,26.0
303.6071399990469,26.5
303.4493510015309,24.5
303.5222759991884,24.0
303.56665500067174,23.5
607.283621000126,23.0
2428.2091269996017,22.5
3339.3072539996356,22.0
3946.69048400037,21.5
4858.377652999014,21.0
2733.727004000917,20.5
3947.303712999448,20.0
3642.9331430010498,19.5
4250.112547999248,19.0
3947.417069999501,18.5
8805.93681300059,21.5
303.6438129991293,26.0
303.6371230017394,28.0
303.9948289990425,29.5
303.6123660001904,30.0
607.4797249995172,25.0
303.760156000033,23.5
303.7475700005889,23.0
303.4157369993627,22.5
2429.103523001075,23.0
303.53160299919546,22.5
1518.3101070001721,22.0
607.3927389997989,23.0
303.70511200092733,28.0
303.6534729991108,30.5
303.984211999923,32.0
303.40615699999034,32.5
303.4662800002843,33.5
303.6108960006386,34.5
303.4964949991554,33.0
303.80087500065565,29.0
303.3493219986558,27.0
303.58532700128853,26.5
304.5283850003034,26.0
303.5243379995227,25.5
607.2955619990826,25.0
303.457038000226,24.5
911.0849009994417,29.0
304.2044850010425,26.5
303.830012999475,25.0
303.449029000476,24.5
303.63213999941945,24.0
304.91460300050676,29.0
303.45273800008,26.5
303.545617999509,25.5
303.7339169997722,24.5
606.9947650004178,24.0
910.9012850001454,25.5
303.6295280009508,26.5
303.43158999830484,25.0
303.6063650008291,24.5
304.9392729997635,24.0
910.560612000525,29.0
303.47703900001943,26.0
303.5397260002792,25.0
303.5115499999374,24.5
303.6567669995129,24.0
910.6741140000522,23.5
3035.7618310004473,23.0
4857.983068998903,22.5
303.4759430009872,23.0
303.6181629989296,22.5
910.6747460011393,23.0
305.1322119999677,22.5
6374.643132999539,22.0
4553.426084000617,21.5
6983.90904000029,21.0
6983.639642998576,20.5
4250.484969999641,20.0
4859.710096001625,19.5
5464.396364999935,19.0
4857.969818999991,18.5
6073.440547998995,18.0
1822.3732110001147,21.5
303.51996899954975,26.0
303.5477930009365,28.0
303.54833400063217,29.0
303.6305389981717,30.0
303.5339240003377,30.5
607.4581660013646,31.0
303.62538899853826,32.0
303.5294280014932,32.5
607.1410859990865,33.0
303.7359420005232,33.5
303.53345200046897,33.0
303.69122099876404,28.5
303.81925299949944,26.5
303.27010000124574,25.5
303.42967899888754,25.0
303.8092840015888,24.5
303.36000999994576,24.0
607.2461969982833,23.5
910.6479350011796,23.0
910.5484030004591,22.5
910.7065869998187,22.0
1215.669714000076,21.5
1517.6703199986368,21.0
2125.0385070014745,20.5
2428.7745619993657,20.0
3642.66985199973,19.5
3036.9731319993734,23.5
303.66452400013804,28.0
304.7213630005717,30.0
303.6463779993355,31.0
303.4858480002731,32.0
303.4233730006963,29.0
303.6612369995564,25.5
303.58439199998975,24.5
304.48118099942803,24.0
303.5942230001092,23.5
607.1416230015457,23.0
2428.3596729990095,22.5
3339.2055859994143,28.0
303.557447001338,26.5
303.50305199995637,24.5
303.4755299985409,23.5
303.5131760016084,23.0
607.1044509988278,22.5
1821.3573430012912,22.0
3948.426638999954,21.5
607.039604999125,25.0
608.1290049999952,23.5
303.6589819993824,24.5
303.4904470015317,26.0
303.45339899882674,24.0
303.64509800076485,23.0
304.0577409993857,22.5
303.4719079993665,26.5
303.72313900105655,24.5
303.620354000479,23.5
303.6005499996245,26.0
303.62040999904275,25.5
303.4874140005559,24.0
303.6456649992615,23.0
607.0347630009055,22.5
303.54179899953306,23.0
303.5509399995208,26.5
304.5992370005697,24.0
303.53120500035584,23.0
303.5482669994235,22.5
607.7541890013963,26.5
303.1980119999498,24.5
305.01810499839485,23.0
303.7296020016074,22.5
910.7482319995761,27.5
303.70324099995196,24.5
305.0060479994863,23.5
303.46650299988687,23.0
303.63837200030684,22.5
910.6024639997631,22.0
1215.2508530002087,21.5
1821.5730690006167,21.0
1518.0216409992427,20.5
2124.720272999257,20.0
1822.6674500014633,19.5
910.6588029991835,23.0
303.5134670007974,21.0
303.64404399879277,20.5
303.52117400057614,20.0
303.5445269998163,19.5
2126.487005000934,19.0
2124.869144998491,18.5
2731.8846260011196,18.0
2428.6451500002295,17.5
1822.829637998715,19.5
303.5589650012553,23.5
303.42744099907577,20.5
303.52112399972975,19.0
303.8245650008321,18.5
303.47413400001824,18.0
1518.8776190001518,23.0
303.464679999277,21.0
303.59224200062454,19.5
303.5175359994173,19.0
303.5417059995234,18.5
303.6162480004132,18.0
608.2626390010118,19.5
303.6307389996946,22.0
304.3064890000969,20.0
303.3447909988463,19.0
303.5454400014132,18.5
303.6295139994472,20.5
303.798756999895,22.5
303.4915210008621,20.0
304.02989299967885,19.5
303.4142029993236,19.0
303.5798119995743,18.5
1214.6387020014226,18.0
303.56493899971247,21.5
303.6161729991436,25.5
303.6286019999534,27.5
303.5818189997226,28.5
303.62522500008345,29.0
303.60458599962294,30.5
303.7276300005615,31.0
304.14390500076115,31.5
303.3276540003717,32.0
303.5286759994924,32.5
303.5172389987856,33.0
303.80768900178373,33.5
303.49203699827194,34.0
304.85309700109065,34.5
606.407756999135,35.0
607.2304469998926,35.5
607.0856360010803,34.5
303.62253100052476,30.0
303.62824499979615,28.0
303.62863899953663,27.0
303.57771399989724,26.5
303.5483480002731,26.0
303.44193399883807,25.5
304.0952070001513,25.0
607.196876000613,24.5
607.1181620005518,27.0
303.57695399969816,26.5
303.7442840002477,25.0
303.5461529996246,24.5
303.52320200018585,29.0
303.5526429992169,26.5
303.66672999970615,25.0
304.1861280016601,24.5
303.61709099821746,25.0
303.68606600165367,29.5
303.4531839992851,27.0
303.7030250001699,25.5
303.5274080000818,24.5
304.562215000391,24.0
303.63051199913025,27.5
303.81013000011444,28.0
303.5918039996177,25.5
303.5197710003704,24.5
303.74364900030196,24.0
303.53941299952567,26.5
303.4599930010736,27.0
303.5467059984803,25.0
303.6064530014992,24.5
303.50275399908423,25.0
303.987005000934,27.5
303.55613499879837,25.0
303.6236790008843,24.0
607.1934359986335,29.0
304.5394280012697,27.5
303.7099059987813,25.5
303.5529880002141,24.5
303.73621300049126,24.0
607.1650700010359,28.0
303.80845699831843,25.5
303.4448160007596,24.5
303.6090259999037,24.0
303.5347179993987,26.5
303.6887430008501,27.0
303.73652100004256,25.0
303.5705490000546,24.5
303.6142699997872,24.0
303.45809499919415,23.5
303.49966800026596,25.0
303.78400600142777,28.5
303.90422399900854,25.5
304.41135199926794,24.5
303.66479300148785,24.0
303.44199899956584,23.5
607.1825130004436,27.0
303.41508699953556,26.5
303.67212300002575,24.5
303.7659539990127,24.0
303.5243990011513,23.5
607.5170200001448,28.5
303.422104999423,25.5
303.61292500048876,24.5
303.6587150003761,24.0
303.4958480000496,23.5
303.5209939982742,25.0
303.61328500136733,28.0
303.5673079993576,25.5
303.6128850001842,24.5
303.46267900057137,24.0
303.54171499982476,23.5
303.550964999944,26.0
303.6276810001582,27.0
303.5776439998299,25.0
303.6155299991369,24.0
303.4157760012895,23.5
303.63423099927604,26.5
303.61545399948955,26.0
303.5434100013226,24.5
304.76828799955547,24.0
303.56665599904954,27.0
303.61086999997497,26.5
303.50944900140166,25.0
303.64391899853945,24.0
607.9822990000248,25.0
304.0182260014117,29.5
303.64501699991524,26.0
303.4725469984114,25.0
303.6267220005393,24.0
607.3681499995291,23.5
607.1757510006428,27.5
303.5836330000311,26.0
303.6236000005156,24.5
303.60919800028205,24.0
910.663551999256,29.0
303.5352449994534,26.5
303.5298910010606,25.0
304.46679299883544,24.5
303.96399800106883,24.0
303.4883030001074,23.5
607.1462009996176,25.5
303.6600780002773,26.5
303.4865099992603,24.5
303.71719999983907,24.0
303.455393999815,23.5
303.74515700154006,27.0
303.56450399942696,28.0
303.4762909989804,25.5
303.6447660010308,24.5
303.5546519998461,24.0
607.2604489997029,23.5
606.9222160000354,26.0
303.6210590004921,27.0
303.58762999996543,25.0
303.5151230003685,24.0
608.5105089992285,23.5
303.81780000030994,28.5
303.49360300041735,26.0
303.59967399947345,24.5
303.4488590005785,24.0
607.3709019999951,23.5
1214.763756999746,23.0
1215.3005550000817,26.5
303.48725199885666,26.0
303.56666300073266,24.5
303.5367430001497,23.5
607.6470199991018,23.0
1213.9240720011294,26.0
303.58438799902797,25.0
303.48184700123966,24.0
303.5722569990903,23.5
303.50541500002146,23.0
303.5867580007762,27.0
303.62539899908006,26.0
303.54726799950004,24.5
303.7289660014212,23.5
607.0707319993526,23.0
911.0542089994997,28.0
303.38422599993646,25.5
303.7284089997411,24.0
303.4383930005133,23.5
303.60845299996436,24.0
303.73057300038636,28.5
303.8537600003183,25.5
303.50483500026166,24.0
303.7440959997475,23.5
607.1443719994277,23.0
303.51688300073147,23.5
303.7879999987781,28.0
303.47228900156915,25.0
303.68851399980485,24.0
303.44360399991274,23.5
303.51450899988413,25.5
303.66311599873006,27.0
303.4754200000316,25.0
303.65827600099146,24.0
303.4411629997194,23.5
607.0300639998168,23.0
303.7589970007539,27.5
303.62149799987674,25.5
303.51829499937594,24.0
303.4471140000969,23.5
303.5294269993901,24.0
303.66864800080657,27.0
303.53513599932194,24.5
303.53904600068927,24.0
303.5480480007827,23.5
303.59277799911797,23.0
1214.428872000426,22.5
1518.1951550003141,22.0
1821.335128000006,21.5
2428.6936519984156,21.0
1214.1251590009779,22.0
303.70749199949205,26.5
303.60898400098085,23.5
303.384509999305,22.0
303.64029099978507,21.5
